rollout/ep_len_mean,rollout/ep_rew_mean,time/total_timesteps,time/fps,time/iterations,time/time_elapsed,train/policy_gradient_loss,train/loss,train/clip_fraction,train/value_loss,train/approx_kl,train/learning_rate,train/clip_range,train/n_updates,train/entropy_loss,train/explained_variance,train/std
136.78,375.3158948134054,1144832,4585,47,20,0.016413184503714245,82.80825805664062,0.16927083333333334,167.8966827392578,0.014683626,0.0001,0.2,1582,32.096920013427734,0.9525007605552673,0.07999999076128006
136.12,372.8015692731855,1146880,4587,48,21,0.010433611615250507,85.35221862792969,0.22265625,169.0261433919271,0.017068157,0.0001,0.2,1583,32.096920013427734,0.9616978764533997,0.07999999076128006
136.28,373.29585194490824,1148928,4590,49,21,0.026504455755154293,85.92597961425781,0.28515625,173.0322011311849,0.02442305,0.0001,0.2,1584,32.096920013427734,0.9609931111335754,0.07999999076128006
135.33,369.23670605289976,1150976,4591,50,22,0.011244893074035645,95.70590209960938,0.20703125,199.0897216796875,0.017270077,0.0001,0.2,1585,32.096920013427734,0.9460085034370422,0.07999999076128006
134.04,365.09741544276847,1153024,4594,51,22,0.020994989201426506,66.08744812011719,0.2552083333333333,140.60029093424478,0.019576969,0.0001,0.2,1586,32.096920013427734,0.9677419662475586,0.07999999076128006
131.13,354.86348987114025,1155072,4595,52,23,0.017164071400960285,90.5273208618164,0.2669270833333333,172.88192749023438,0.024685645,0.0001,0.2,1587,32.096920013427734,0.9558120965957642,0.07999999076128006
128.51,346.1265921773614,1157120,4597,53,23,0.026636121794581413,80.72168731689453,0.18098958333333334,165.2492472330729,0.016063683,0.0001,0.2,1588,32.096920013427734,0.962425947189331,0.07999999076128006
126.31,337.99474610660866,1159168,4598,54,24,0.006295199816425641,109.2951889038086,0.15104166666666666,181.25243123372397,0.01206797,0.0001,0.2,1589,32.096920013427734,0.9593207240104675,0.07999999076128006
126.2,337.8462970507657,1161216,4599,55,24,0.01214074312398831,71.73953247070312,0.19010416666666666,155.4275105794271,0.0149247525,0.0001,0.2,1590,32.096920013427734,0.9677180051803589,0.07999999076128006
126.44,338.9733708399472,1163264,4600,56,24,0.010730343249936899,105.99726104736328,0.2526041666666667,189.26793924967447,0.020036863,0.0001,0.2,1591,32.096920013427734,0.9572474956512451,0.07999999076128006
125.53,335.2055503954544,1165312,4602,57,25,0.0026011808464924493,102.58702087402344,0.19270833333333334,213.2736612955729,0.016201438,0.0001,0.2,1592,32.096920013427734,0.9550957679748535,0.07999999076128006
125.87,336.59748834519473,1167360,4604,58,25,0.029053413774818182,88.99633026123047,0.193359375,176.13204193115234,0.01794529,0.0001,0.2,1593,32.096920013427734,0.9599065780639648,0.07999999076128006
127.77,342.4864716949985,1169408,4605,59,26,0.01313760286817948,107.93255615234375,0.24739583333333334,203.6448974609375,0.027785888,0.0001,0.2,1594,32.096920013427734,0.957046389579773,0.07999999076128006
130.93,352.49100449423116,1171456,4606,60,26,0.017441486939787865,111.00176239013672,0.19140625,204.86280059814453,0.0151248295,0.0001,0.2,1595,32.096920013427734,0.9450705051422119,0.07999999076128006
131.45,354.2445525954874,1173504,4608,61,27,0.021828381965557735,81.45336151123047,0.2864583333333333,179.95606486002603,0.03350419,0.0001,0.2,1596,32.096920013427734,0.961929202079773,0.07999999076128006
132.29,357.11615756331435,1175552,4609,62,27,0.019823728129267693,111.46180725097656,0.2825520833333333,207.79556783040366,0.03186904,0.0001,0.2,1597,32.096920013427734,0.9512462019920349,0.07999999076128006
132.07,356.69362219912165,1177600,4611,63,27,0.011879061038295427,137.8542022705078,0.18098958333333334,279.00417073567706,0.015025433,0.0001,0.2,1598,32.096920013427734,0.9167379140853882,0.07999999076128006
132.83,358.4027019293507,1179648,4612,64,28,0.020733511773869395,92.1426773071289,0.2333984375,172.06581497192383,0.020842608,0.0001,0.2,1599,32.096920013427734,0.9549510478973389,0.07999999076128006
133.15,358.3408767096118,1181696,4613,65,28,0.0062731228768825534,93.40196990966797,0.1640625,214.06754455566406,0.013237889,0.0001,0.2,1600,32.096920013427734,0.9459741115570068,0.07999999076128006
