time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,rollout/ep_len_mean,time/fps,time/iterations,train/policy_gradient_loss,train/approx_kl,train/clip_range,train/loss,train/n_updates,train/entropy_loss,train/value_loss,train/std,train/clip_fraction,train/learning_rate,train/explained_variance
153,2392064,201.35693602949482,88.09,3635,272,0.001912659655014674,0.014701801,0.2,43.96662902832031,2233,32.096920013427734,101.38482666015625,0.07999999076128006,0.20052083333333334,0.0001,0.9501832127571106
153,2394112,200.9684075798158,87.96,3635,273,0.015252097820242247,0.01707787,0.2,33.485015869140625,2234,32.096920013427734,78.10560099283855,0.07999999076128006,0.21484375,0.0001,0.9522304534912109
154,2396160,197.97481147000985,86.71,3634,274,0.017218519002199173,0.020992907,0.2,35.52070236206055,2235,32.096920013427734,70.33590698242188,0.07999999076128006,0.244140625,0.0001,0.9607447981834412
154,2398208,196.21111906654906,85.93,3634,275,0.014758426296923841,0.0163959,0.2,23.528528213500977,2236,32.096920013427734,62.33813640049526,0.07999999076128006,0.23716517857142858,0.0001,0.9665572047233582
155,2400256,196.43850856621742,86.28,3633,276,0.007714481558650732,0.016229302,0.2,46.2442741394043,2237,32.096920013427734,96.20256042480469,0.07999999076128006,0.208984375,0.0001,0.9477611780166626
156,2402304,194.9951700783065,85.6,3633,277,0.030670373390118282,0.03123424,0.2,29.666725158691406,2238,32.096920013427734,67.22331619262695,0.07999999076128006,0.3125,0.0001,0.9702797532081604
156,2404352,197.85093784020108,87.27,3632,278,0.019135234877467155,0.025768846,0.2,18.410661697387695,2239,32.096920013427734,37.35309346516927,0.07999999076128006,0.2721354166666667,0.0001,0.9808601140975952
157,2406400,197.0386040946182,87.19,3632,279,0.02158613270148635,0.017387131,0.2,8.88542366027832,2240,32.096920013427734,19.880517959594727,0.07999999076128006,0.216796875,0.0001,0.9896643161773682
157,2408448,197.71173842026994,87.73,3631,280,0.011688453455766043,0.016217416,0.2,20.35134506225586,2241,32.096920013427734,46.84393310546875,0.07999999076128006,0.2109375,0.0001,0.9758081436157227
158,2410496,195.65109017948637,86.97,3631,281,0.009076408110558987,0.020562492,0.2,17.441251754760742,2242,32.096920013427734,39.209720611572266,0.07999999076128006,0.24088541666666666,0.0001,0.9819391369819641
159,2412544,191.36905670350706,84.95,3630,282,0.022137777724613745,0.018588416,0.2,20.247867584228516,2243,32.096920013427734,34.65476671854655,0.07999999076128006,0.24609375,0.0001,0.984700620174408
159,2414592,190.58519688656253,84.63,3630,283,0.016146857349667698,0.022169936,0.2,15.25894832611084,2244,32.096920013427734,40.01412773132324,0.07999999076128006,0.2646484375,0.0001,0.980381190776825
160,2416640,188.6604390345352,83.86,3630,284,0.0045191142708063126,0.0155152,0.2,38.454254150390625,2245,32.096920013427734,83.08584403991699,0.07999999076128006,0.1953125,0.0001,0.962733268737793
160,2418688,183.68911283008455,81.92,3629,285,0.009241993073374033,0.017352106,0.2,21.25554847717285,2246,32.096920013427734,37.82793378829956,0.07999999076128006,0.21484375,0.0001,0.9839295744895935
161,2420736,181.6347999981225,81.21,3628,286,0.00495905545540154,0.021852475,0.2,46.27971649169922,2247,32.096920013427734,102.97491836547852,0.07999999076128006,0.23828125,0.0001,0.9356500506401062
161,2422784,178.81347586250624,79.91,3628,287,0.006815643049776554,0.017574312,0.2,28.814050674438477,2248,32.096920013427734,103.4653377532959,0.07999999076128006,0.2265625,0.0001,0.9571396112442017
162,2424832,177.21809376895104,79.11,3628,288,0.005648826869825522,0.0128260115,0.2,16.99287986755371,2249,32.096920013427734,37.58632787068685,0.07999999076128006,0.16536458333333334,0.0001,0.9812214374542236
163,2426880,183.28727615128224,81.73,3627,289,0.028894715011119843,0.019462502,0.2,17.10854148864746,2250,32.096920013427734,35.88454564412435,0.07999999076128006,0.2421875,0.0001,0.9820762872695923
163,2428928,187.5820989381615,83.91,3627,290,0.01507409568876028,0.023098148,0.2,23.39882469177246,2251,32.096920013427734,52.89802360534668,0.07999999076128006,0.2607421875,0.0001,0.9666504859924316
164,2430976,188.53371257075608,83.88,3627,291,0.02114668278954923,0.01656338,0.2,18.001697540283203,2252,32.096920013427734,35.28923749923706,0.07999999076128006,0.23046875,0.0001,0.9821971654891968
164,2433024,193.6762688414221,86.08,3626,292,0.003813617955893278,0.018138573,0.2,48.064449310302734,2253,32.096920013427734,94.26467895507812,0.07999999076128006,0.22734375,0.0001,0.9425951242446899
165,2435072,193.61335912238866,85.93,3626,293,0.007063574623316526,0.01702327,0.2,21.297069549560547,2254,32.096920013427734,33.43219041824341,0.07999999076128006,0.2255859375,0.0001,0.9823656678199768
166,2437120,196.3944181717992,86.69,3625,294,-0.002748901769518852,0.01590184,0.2,23.73967170715332,2255,32.096920013427734,54.379808807373045,0.07999999076128006,0.20703125,0.0001,0.9696216583251953
166,2439168,202.59409624622575,89.54,3625,295,0.007938048336654902,0.019138835,0.2,26.695636749267578,2256,32.096920013427734,92.53032493591309,0.07999999076128006,0.2373046875,0.0001,0.9491864442825317
167,2441216,204.1720192942214,89.87,3625,296,0.008900906269749006,0.017918801,0.2,22.504684448242188,2257,32.096920013427734,46.90851847330729,0.07999999076128006,0.23893229166666666,0.0001,0.9760819673538208
167,2443264,207.21751691668157,90.95,3624,297,0.018234167868892353,0.021020787,0.2,45.505001068115234,2258,32.096920013427734,92.38878631591797,0.07999999076128006,0.2799479166666667,0.0001,0.9572893977165222
168,2445312,206.55007836232318,90.35,3624,298,0.021595110495885212,0.020889727,0.2,32.88957595825195,2259,32.096920013427734,68.27504475911458,0.07999999076128006,0.24739583333333334,0.0001,0.9706830978393555
168,2447360,210.17554741934066,91.82,3624,299,0.012387112714350224,0.025229014,0.2,38.704078674316406,2260,32.096920013427734,77.80832290649414,0.07999999076128006,0.2607421875,0.0001,0.9638030529022217
169,2449408,213.0997772920569,92.77,3623,300,0.01554107409901917,0.016514435,0.2,37.19757080078125,2261,32.096920013427734,72.32727559407552,0.07999999076128006,0.20703125,0.0001,0.9641770124435425
170,2451456,212.36303055063226,92.18,3623,301,0.030907851333419483,0.033594448,0.2,23.545074462890625,2262,32.096920013427734,50.89418156941732,0.07999999076128006,0.33203125,0.0001,0.9751641154289246
170,2453504,213.83884929755186,92.29,3623,302,0.030062668025493622,0.02036325,0.2,41.92567443847656,2263,32.096920013427734,83.78915119171143,0.07999999076128006,0.2578125,0.0001,0.9657659530639648
171,2455552,216.98982544131923,93.58,3622,303,0.002598975785076618,0.018944694,0.2,26.349292755126953,2264,32.096920013427734,66.75852966308594,0.07999999076128006,0.24479166666666666,0.0001,0.9715629816055298
171,2457600,218.37544979213416,93.65,3622,304,0.018549995496869087,0.013590618,0.2,39.81729507446289,2265,32.096920013427734,72.23728942871094,0.07999999076128006,0.19140625,0.0001,0.9645298719406128
172,2459648,220.83587680472712,94.38,3622,305,0.011647109873592854,0.0142734805,0.2,27.205703735351562,2266,32.096920013427734,56.66285514831543,0.07999999076128006,0.193359375,0.0001,0.9777684807777405
173,2461696,222.98101050461685,94.87,3621,306,0.01362215494737029,0.016940549,0.2,21.821613311767578,2267,32.096920013427734,43.394968032836914,0.07999999076128006,0.2119140625,0.0001,0.9828137755393982
173,2463744,222.9216782700471,94.48,3621,307,0.01464073359966278,0.016321864,0.2,42.42008590698242,2268,32.096920013427734,80.53216171264648,0.07999999076128006,0.193359375,0.0001,0.9667296409606934
174,2465792,225.7656871694574,95.58,3621,308,0.006833760688702266,0.01574309,0.2,33.50888442993164,2269,32.096920013427734,75.90580495198567,0.07999999076128006,0.203125,0.0001,0.9697401523590088
174,2467840,226.11251895224888,95.38,3620,309,0.013275339578588804,0.023605803,0.2,25.453580856323242,2270,32.096920013427734,54.58191045125326,0.07999999076128006,0.27734375,0.0001,0.9792869687080383
175,2469888,230.19609038908757,96.9,3620,310,0.004463039571419358,0.014428529,0.2,32.576927185058594,2271,32.096920013427734,68.01504039764404,0.07999999076128006,0.1943359375,0.0001,0.9699621796607971
175,2471936,233.1597930003828,97.75,3620,311,0.004856381254891555,0.012128239,0.2,35.48458480834961,2272,32.096920013427734,71.37445576985677,0.07999999076128006,0.16666666666666666,0.0001,0.9700256586074829
176,2473984,233.6377749968304,97.62,3620,312,0.012825733361144861,0.024186214,0.2,36.03501892089844,2273,32.096920013427734,76.02318827311198,0.07999999076128006,0.24739583333333334,0.0001,0.97087562084198
177,2476032,236.33393281620909,98.18,3619,313,0.011667225044220686,0.020432137,0.2,63.863285064697266,2274,32.096920013427734,109.0289306640625,0.07999999076128006,0.2552083333333333,0.0001,0.9545329213142395
177,2478080,236.1228547538965,97.87,3619,314,0.0017786895235379536,0.013770062,0.2,24.612361907958984,2275,32.096920013427734,52.08493296305338,0.07999999076128006,0.18489583333333334,0.0001,0.9798187613487244
178,2480128,235.2962908204538,97.31,3618,315,-0.0009446423500776291,0.0164098,0.2,32.428409576416016,2276,32.096920013427734,64.70054880777995,0.07999999076128006,0.20703125,0.0001,0.9765647053718567
178,2482176,236.48885605768507,97.56,3618,316,0.0030598558175067105,0.014085469,0.2,42.97089767456055,2277,32.096920013427734,89.35411071777344,0.07999999076128006,0.19791666666666666,0.0001,0.9648062586784363
179,2484224,236.648199168525,97.54,3616,317,0.01117024477571249,0.014930949,0.2,55.01883316040039,2278,32.096920013427734,93.56576283772786,0.07999999076128006,0.20703125,0.0001,0.9631523489952087
180,2486272,239.05497715019635,98.3,3614,318,0.010426231287419796,0.01798981,0.2,42.24306869506836,2279,32.096920013427734,89.773779296875,0.07999999076128006,0.23125,0.0001,0.962825357913971
180,2488320,240.61937138168022,98.53,3613,319,0.021890731838842232,0.023069063,0.2,34.85382080078125,2280,32.096920013427734,66.03999328613281,0.07999999076128006,0.265625,0.0001,0.9733161926269531
181,2490368,239.7106827770516,98.06,3613,320,0.02241450361907482,0.02667144,0.2,30.628477096557617,2281,32.096920013427734,56.74569956461588,0.07999999076128006,0.3046875,0.0001,0.9788715839385986
181,2492416,243.07376387328608,99.07,3612,321,0.0027749650180339813,0.016842393,0.2,39.192134857177734,2282,32.096920013427734,81.79018656412761,0.07999999076128006,0.22916666666666666,0.0001,0.9707776308059692
182,2494464,244.69881873816695,99.57,3612,322,0.013180936337448657,0.017487008,0.2,41.735015869140625,2283,32.096920013427734,82.47421455383301,0.07999999076128006,0.2265625,0.0001,0.9682511687278748
183,2496512,243.3451931920094,99.23,3612,323,0.018000698027511437,0.016619533,0.2,23.29047393798828,2284,32.096920013427734,45.00524139404297,0.07999999076128006,0.24739583333333334,0.0001,0.9837930202484131
183,2498560,243.34962259122855,99.44,3611,324,0.016835388960316777,0.01596306,0.2,34.414676666259766,2285,32.096920013427734,73.29643058776855,0.07999999076128006,0.236328125,0.0001,0.9746687412261963
184,2500608,243.25540143084166,99.6,3611,325,0.004580352106131613,0.017826676,0.2,29.813180923461914,2286,32.096920013427734,54.66426467895508,0.07999999076128006,0.2216796875,0.0001,0.9770638346672058
184,2502656,237.23334135933084,97.49,3610,326,0.020004795553783577,0.014700423,0.2,15.90380859375,2287,32.096920013427734,38.29638799031576,0.07999999076128006,0.20442708333333334,0.0001,0.9857576489448547
185,2504704,236.69232403203364,97.43,3610,327,0.016751499225695927,0.019260766,0.2,26.322580337524414,2288,32.096920013427734,49.89351272583008,0.07999999076128006,0.25,0.0001,0.9823530912399292
186,2506752,236.05031042338888,97.07,3609,328,0.01437173131853342,0.019831631,0.2,25.119609832763672,2289,32.096920013427734,63.31940841674805,0.07999999076128006,0.240234375,0.0001,0.9774307012557983
186,2508800,238.3010521100142,97.81,3609,329,0.004887025182445844,0.017467663,0.2,30.64960289001465,2290,32.096920013427734,62.663403828938804,0.07999999076128006,0.23307291666666666,0.0001,0.9769967794418335
187,2510848,238.05776151289103,97.52,3609,330,0.007199719548225403,0.023869587,0.2,23.27520751953125,2291,32.096920013427734,51.522535959879555,0.07999999076128006,0.2669270833333333,0.0001,0.9807949662208557
187,2512896,240.98714829450324,98.52,3608,331,0.021083387235800426,0.01741783,0.2,27.6112060546875,2292,32.096920013427734,58.452337900797524,0.07999999076128006,0.22916666666666666,0.0001,0.9787147641181946
188,2514944,241.20086698049963,98.37,3608,332,0.016869635507464408,0.017831776,0.2,21.187551498413086,2293,32.096920013427734,40.30838394165039,0.07999999076128006,0.2328125,0.0001,0.9844280481338501
189,2516992,238.420231961934,97.2,3607,333,0.008378591621294618,0.020110399,0.2,33.028507232666016,2294,32.096920013427734,68.06516075134277,0.07999999076128006,0.244140625,0.0001,0.9775012135505676
189,2519040,235.36172154304614,96.03,3606,334,0.010616098530590534,0.017390834,0.2,22.197341918945312,2295,32.096920013427734,42.91279983520508,0.07999999076128006,0.21875,0.0001,0.9826485514640808
190,2521088,233.0638934160539,95.09,3605,335,0.005502306545774142,0.018144442,0.2,28.82027244567871,2296,32.096920013427734,52.59209442138672,0.07999999076128006,0.234375,0.0001,0.9796576499938965
190,2523136,231.02005958095933,94.27,3605,336,0.009739385607341925,0.017689025,0.2,16.783273696899414,2297,32.096920013427734,97.59670384724934,0.07999999076128006,0.22526041666666666,0.0001,0.9652154445648193
191,2525184,229.01324013275422,93.51,3604,337,0.02014295555030306,0.022039399,0.2,131.72842407226562,2298,32.096920013427734,138.44480005900064,0.07999999076128006,0.24869791666666666,0.0001,0.9664236307144165
192,2527232,226.17155311434027,92.5,3604,338,0.006867252290248871,0.022840934,0.2,20.948328018188477,2299,32.096920013427734,58.16397953033447,0.07999999076128006,0.2607421875,0.0001,0.9790300130844116
192,2529280,224.89819096248976,92.09,3603,339,0.018142467364668846,0.027995883,0.2,30.27065658569336,2300,32.096920013427734,56.257887522379555,0.07999999076128006,0.2903645833333333,0.0001,0.9761048555374146
193,2531328,223.32292389824323,91.55,3602,340,0.031282663345336914,0.033829536,0.2,18.41999626159668,2301,32.096920013427734,34.45820999145508,0.07999999076128006,0.3268229166666667,0.0001,0.9883108735084534
193,2533376,225.06953153620253,92.24,3602,341,0.023239482194185257,0.02426222,0.2,28.783023834228516,2302,32.096920013427734,58.89059193929037,0.07999999076128006,0.2643229166666667,0.0001,0.9794952869415283
194,2535424,227.37291173550366,93.17,3601,342,0.013058909215033054,0.01828495,0.2,43.19384002685547,2303,32.096920013427734,96.0908940633138,0.07999999076128006,0.22526041666666666,0.0001,0.9697955846786499
195,2537472,233.23298721760185,95.41,3601,343,0.01428987376857549,0.02147524,0.2,22.92772674560547,2304,32.096920013427734,107.82249641418457,0.07999999076128006,0.271484375,0.0001,0.9553089141845703
195,2539520,234.9314104433936,96.19,3600,344,0.008536919485777617,0.018222013,0.2,24.345050811767578,2305,32.096920013427734,55.54228083292643,0.07999999076128006,0.23177083333333334,0.0001,0.9755072593688965
196,2541568,233.45378638063627,95.64,3600,345,0.010738090611994267,0.015837433,0.2,34.172760009765625,2306,32.096920013427734,61.35005569458008,0.07999999076128006,0.205078125,0.0001,0.9793315529823303
196,2543616,234.79395332540636,96.19,3599,346,0.01001940667629242,0.013944381,0.2,85.86793518066406,2307,32.096920013427734,137.01123046875,0.07999999076128006,0.1826171875,0.0001,0.948086142539978
197,2545664,225.36323123040518,92.36,3599,347,0.0060487181569139166,0.019203184,0.2,31.588258743286133,2308,32.096920013427734,73.86372884114583,0.07999999076128006,0.24348958333333334,0.0001,0.9556924700737
198,2547712,222.54721045450688,91.27,3598,348,0.004203320946544409,0.01821017,0.2,100.85279846191406,2309,32.096920013427734,209.69528198242188,0.07999999076128006,0.2314453125,0.0001,0.9341229796409607
198,2549760,228.2418550142755,93.52,3598,349,0.00857512311389049,0.015101008,0.2,28.979537963867188,2310,32.096920013427734,65.63705952962239,0.07999999076128006,0.19270833333333334,0.0001,0.9736178517341614
199,2551808,226.31472787515912,92.68,3597,350,0.008044269246359667,0.0183749,0.2,14.912671089172363,2311,32.096920013427734,31.905057271321613,0.07999999076128006,0.21614583333333334,0.0001,0.9875078201293945
199,2553856,229.49521915090182,94.06,3597,351,0.012478913801411787,0.017249474,0.2,19.204639434814453,2312,32.096920013427734,41.77865727742513,0.07999999076128006,0.22526041666666666,0.0001,0.9838991761207581
200,2555904,223.97144960708582,92.13,3597,352,0.009190379331509272,0.014683391,0.2,21.601226806640625,2313,32.096920013427734,46.28125762939453,0.07999999076128006,0.19791666666666666,0.0001,0.9818342328071594
200,2557952,219.11602939755227,90.27,3596,353,0.021482447472711403,0.036642965,0.2,46.95014572143555,2314,32.096920013427734,74.39259974161784,0.07999999076128006,0.3229166666666667,0.0001,0.9638357758522034
201,2560000,220.45861662036415,90.8,3596,354,0.022086351178586483,0.025876453,0.2,21.7907657623291,2315,32.096920013427734,47.81002680460612,0.07999999076128006,0.29296875,0.0001,0.9807184934616089
202,2562048,219.59370530961954,90.4,3595,355,0.011876296252012253,0.01816135,0.2,20.41175651550293,2316,32.096920013427734,40.42626762390137,0.07999999076128006,0.193359375,0.0001,0.98432856798172
202,2564096,220.9969549659674,90.87,3595,356,0.009574930649250746,0.01784642,0.2,20.88536262512207,2317,32.096920013427734,41.80427932739258,0.07999999076128006,0.220703125,0.0001,0.985161542892456
203,2566144,223.4974571526914,91.67,3595,357,0.017554170917719603,0.029064566,0.2,15.36433219909668,2318,32.096920013427734,28.76094690958659,0.07999999076128006,0.3151041666666667,0.0001,0.9905244708061218
203,2568192,222.94187149981215,91.3,3594,358,0.01709655796488126,0.019653581,0.2,81.1303482055664,2319,32.096920013427734,120.05904388427734,0.07999999076128006,0.2591145833333333,0.0001,0.9620158076286316
204,2570240,221.92369297583576,90.81,3594,359,0.014037998082737127,0.01706967,0.2,21.379079818725586,2320,32.096920013427734,42.13863754272461,0.07999999076128006,0.22395833333333334,0.0001,0.9814925789833069
205,2572288,216.25333480560832,88.44,3593,360,0.007712994469329715,0.020722978,0.2,15.429006576538086,2321,32.096920013427734,30.11583948135376,0.07999999076128006,0.244140625,0.0001,0.988398015499115
205,2574336,215.16227612000486,88.08,3593,361,0.008462675536672274,0.024364477,0.2,36.60870361328125,2322,32.096920013427734,61.63900375366211,0.07999999076128006,0.2760416666666667,0.0001,0.9664278626441956
206,2576384,208.07420522524183,85.28,3592,362,0.005611989181488752,0.02255347,0.2,17.938417434692383,2323,32.096920013427734,35.00843524932861,0.07999999076128006,0.2705078125,0.0001,0.9850751757621765
206,2578432,204.96306466539107,83.99,3592,363,0.014445843795935312,0.027130842,0.2,37.62306594848633,2324,32.096920013427734,115.6649398803711,0.07999999076128006,0.2799479166666667,0.0001,0.9585519433021545
207,2580480,195.06421906285644,79.94,3591,364,0.010053925837079683,0.018981114,0.2,26.19512176513672,2325,32.096920013427734,96.61919657389323,0.07999999076128006,0.24088541666666666,0.0001,0.9641185402870178
208,2582528,187.58244833877595,76.98,3591,365,0.009321162011474371,0.02414079,0.2,92.80064392089844,2326,32.096920013427734,310.4919624328613,0.07999999076128006,0.2705078125,0.0001,0.9097185134887695
208,2584576,183.841222643378,75.39,3590,366,0.004896291182376444,0.0136913,0.2,69.02262115478516,2327,32.096920013427734,209.0605812072754,0.07999999076128006,0.1748046875,0.0001,0.9071922898292542
209,2586624,181.84777410043614,74.65,3590,367,0.008159398008137942,0.011491544,0.2,57.594783782958984,2328,32.096920013427734,140.5118896484375,0.07999999076128006,0.14921875,0.0001,0.9403473734855652
209,2588672,184.2565582208471,75.53,3589,368,0.009540951500336329,0.02241944,0.2,15.347021102905273,2329,32.096920013427734,42.86918640136719,0.07999999076128006,0.2825520833333333,0.0001,0.9838247895240784
210,2590720,186.3832683061133,76.38,3589,369,0.011083237826824188,0.01900296,0.2,133.52044677734375,2330,32.096920013427734,226.22281901041666,0.07999999076128006,0.234375,0.0001,0.8953356146812439
211,2592768,185.26535441694605,76.04,3588,370,0.008988471585325897,0.022075027,0.2,21.78243637084961,2331,32.096920013427734,74.00466537475586,0.07999999076128006,0.259765625,0.0001,0.9596825242042542
211,2594816,184.6178829972431,75.96,3588,371,0.007170568685978651,0.018108916,0.2,57.933414459228516,2332,32.096920013427734,104.42440605163574,0.07999999076128006,0.224609375,0.0001,0.9512854218482971
212,2596864,187.83491792429493,77.2,3587,372,0.00535164400935173,0.019635767,0.2,17.52655601501465,2333,32.096920013427734,34.574424743652344,0.07999999076128006,0.2578125,0.0001,0.9822081923484802
212,2598912,185.1729008012011,75.81,3587,373,0.0038618498171369233,0.013868551,0.2,41.64362335205078,2334,32.096920013427734,94.9910176595052,0.07999999076128006,0.19270833333333334,0.0001,0.9492651224136353
213,2600960,186.8898527559235,76.51,3586,374,0.00916136964224279,0.02148205,0.2,80.01408386230469,2335,32.096920013427734,111.6479377746582,0.07999999076128006,0.255859375,0.0001,0.9498218297958374
214,2603008,188.17803044887143,77.0,3586,375,0.014710720861330628,0.02045085,0.2,82.48081970214844,2336,32.096920013427734,112.94049224853515,0.07999999076128006,0.271875,0.0001,0.9395876526832581
214,2605056,191.73263880261368,78.9,3585,376,0.025858516804873943,0.018100161,0.2,26.851308822631836,2337,32.096920013427734,47.208181381225586,0.07999999076128006,0.2294921875,0.0001,0.9752609729766846
215,2607104,197.42303443157618,81.45,3584,377,0.006234125441147221,0.045642305,0.2,11.509373664855957,2339,32.096920013427734,28.359555350409615,0.07999999076128006,0.23828125,0.0001,0.9863365292549133
216,2609152,198.4731577913868,82.05,3583,378,0.007051520360012849,0.019843906,0.2,25.481727600097656,2340,32.096920013427734,46.18463007609049,0.07999999076128006,0.23567708333333334,0.0001,0.9767645597457886
216,2611200,198.9100416455216,82.02,3583,379,0.020175849397977192,0.019033296,0.2,21.30280113220215,2341,32.096920013427734,41.25266710917155,0.07999999076128006,0.22005208333333334,0.0001,0.9720497131347656
217,2613248,194.01777897180745,79.47,3582,380,0.008732880931347609,0.015512415,0.2,29.120370864868164,2342,32.096920013427734,53.45553207397461,0.07999999076128006,0.203125,0.0001,0.9694094061851501
217,2615296,190.49983212082356,78.17,3582,381,0.026499707251787186,0.032739814,0.2,59.09696960449219,2343,32.096920013427734,115.74546813964844,0.07999999076128006,0.3046875,0.0001,0.9381825923919678
218,2617344,183.3419194142664,74.95,3581,382,0.009076588476697603,0.015722586,0.2,44.063499450683594,2344,32.096920013427734,73.92521413167317,0.07999999076128006,0.18619791666666666,0.0001,0.9728832244873047
219,2619392,179.82361845148574,73.13,3581,383,0.01681782165542245,0.02531359,0.2,95.51725006103516,2345,32.096920013427734,313.5004196166992,0.07999999076128006,0.2861328125,0.0001,0.8671857118606567
219,2621440,185.737059515065,75.59,3581,384,0.00032688087473313016,0.013890184,0.2,86.01661682128906,2346,32.096920013427734,165.14202372233072,0.07999999076128006,0.1953125,0.0001,0.9020466208457947
220,2623488,193.4402025619849,78.3,3580,385,0.014795748051255941,0.01743632,0.2,35.28746795654297,2347,32.096920013427734,89.5311508178711,0.07999999076128006,0.2177734375,0.0001,0.961779773235321
220,2625536,203.78986830986574,82.85,3579,386,0.002198571339249611,0.019558646,0.2,42.0467643737793,2348,32.096920013427734,81.36097717285156,0.07999999076128006,0.23828125,0.0001,0.9592790603637695
221,2627584,212.8544201750421,86.79,3579,387,-0.0004776639398187399,0.014021985,0.2,59.537147521972656,2349,32.096920013427734,109.68377113342285,0.07999999076128006,0.1796875,0.0001,0.9545629024505615
222,2629632,217.92581960291264,89.29,3578,388,0.008874908555299044,0.01589603,0.2,28.839130401611328,2350,32.096920013427734,95.00179767608643,0.07999999076128006,0.1865234375,0.0001,0.9435986876487732
222,2631680,220.45061238560163,90.69,3578,389,0.008097442612051965,0.017113963,0.2,21.69085121154785,2351,32.096920013427734,45.14205627441406,0.07999999076128006,0.2171875,0.0001,0.9799593091011047
223,2633728,222.43743884697284,91.48,3577,390,0.013770274817943573,0.02562447,0.2,53.471500396728516,2352,32.096920013427734,89.7848129272461,0.07999999076128006,0.2669270833333333,0.0001,0.9610425233840942
223,2635776,216.87273236402126,88.87,3577,391,0.013850596267729998,0.021300998,0.2,69.27849578857422,2353,32.096920013427734,106.06772232055664,0.07999999076128006,0.2763671875,0.0001,0.9569085240364075
224,2637824,214.73182825912824,87.84,3576,392,-0.001176902325823903,0.019636774,0.2,153.5491180419922,2354,32.096920013427734,334.6463851928711,0.07999999076128006,0.21484375,0.0001,0.884286642074585
225,2639872,209.64543273037688,85.43,3576,393,0.013004031032323837,0.01981575,0.2,31.915645599365234,2355,32.096920013427734,92.35773658752441,0.07999999076128006,0.2548828125,0.0001,0.9511020183563232
225,2641920,210.92529318425036,85.93,3576,394,-0.004122097045183182,0.015186413,0.2,96.2479248046875,2356,32.096920013427734,141.29264068603516,0.07999999076128006,0.19921875,0.0001,0.9375100135803223
226,2643968,219.14933510444178,89.28,3575,395,0.01364918751642108,0.016881816,0.2,54.586883544921875,2357,32.096920013427734,95.59051132202148,0.07999999076128006,0.232421875,0.0001,0.960735023021698
226,2646016,220.24721306836207,89.56,3574,396,0.008786356542259455,0.019499019,0.2,38.59794616699219,2358,32.096920013427734,102.45314407348633,0.07999999076128006,0.2255859375,0.0001,0.955976665019989
227,2648064,225.11498311961725,91.46,3574,397,0.012070252560079098,0.019495938,0.2,39.734500885009766,2359,32.096920013427734,114.57450675964355,0.07999999076128006,0.2216796875,0.0001,0.9434235095977783
228,2650112,225.95567948545693,91.83,3574,398,0.01774059435618775,0.01933823,0.2,28.613771438598633,2360,32.096920013427734,75.05002430507115,0.07999999076128006,0.2700892857142857,0.0001,0.9685192108154297
228,2652160,220.82911399337522,89.79,3573,399,0.015593825606629252,0.016262736,0.2,56.74774932861328,2361,32.096920013427734,89.15561866760254,0.07999999076128006,0.2158203125,0.0001,0.9680927395820618
229,2654208,223.00621180225215,90.58,3573,400,0.012355561057726542,0.015618022,0.2,18.576772689819336,2362,32.096920013427734,36.98064359029134,0.07999999076128006,0.18489583333333334,0.0001,0.980713427066803
229,2656256,222.122672757214,90.5,3572,401,0.021503676660358906,0.02497325,0.2,25.22226333618164,2363,32.096920013427734,46.86866124471029,0.07999999076128006,0.2565104166666667,0.0001,0.975601315498352
230,2658304,218.623322252537,88.96,3572,402,0.012763734286030134,0.020001655,0.2,25.810861587524414,2364,32.096920013427734,41.791544596354164,0.07999999076128006,0.2682291666666667,0.0001,0.9822238683700562
231,2660352,220.01984752858684,89.23,3572,403,0.0007567685097455978,0.013745733,0.2,67.6518325805664,2365,32.096920013427734,136.46761830647787,0.07999999076128006,0.19010416666666666,0.0001,0.9358288049697876
231,2662400,218.48328828832632,88.55,3571,404,0.00452890747692436,0.02114288,0.2,56.642616271972656,2366,32.096920013427734,108.42868232727051,0.07999999076128006,0.2470703125,0.0001,0.9603392481803894
232,2664448,220.05803294947185,89.37,3571,405,0.006435367278754711,0.013750871,0.2,80.07511138916016,2367,32.096920013427734,131.69478034973145,0.07999999076128006,0.1884765625,0.0001,0.9373878836631775
232,2666496,222.27920166458793,90.49,3571,406,0.006422598070154588,0.020113334,0.2,19.7252254486084,2368,32.096920013427734,42.92475509643555,0.07999999076128006,0.2421875,0.0001,0.9782164096832275
233,2668544,219.19607757968672,89.37,3570,407,0.006329992786049843,0.016145444,0.2,79.07991790771484,2369,32.096920013427734,122.85144297281902,0.07999999076128006,0.2265625,0.0001,0.9398652911186218
234,2670592,221.3955825077225,90.16,3570,408,0.009175316120187441,0.020977424,0.2,26.803478240966797,2370,32.096920013427734,75.16494242350261,0.07999999076128006,0.2421875,0.0001,0.9722743630409241
234,2672640,224.4514190185168,91.64,3570,409,0.007389581296592951,0.012649961,0.2,32.8681755065918,2371,32.096920013427734,59.755845387776695,0.07999999076128006,0.16927083333333334,0.0001,0.9758886098861694
235,2674688,227.78616322862973,92.69,3569,410,0.01100172521546483,0.01340404,0.2,27.750276565551758,2372,32.096920013427734,68.34451484680176,0.07999999076128006,0.166015625,0.0001,0.9620912671089172
