rollout/ep_rew_mean,rollout/ep_len_mean,time/fps,time/iterations,time/total_timesteps,time/time_elapsed,train/std,train/clip_fraction,train/explained_variance,train/entropy_loss,train/learning_rate,train/approx_kl,train/value_loss,train/clip_range,train/loss,train/n_updates,train/policy_gradient_loss
198.92910848095627,81.94,3943,140,286720,72,0.38365405797958374,0.2189453125,0.9456132650375366,-13.337792038917542,0.0003,0.024121355,111.36722221374512,0.2,48.17473220825195,695,-0.045156803098507226
203.11186219657537,83.41,3943,141,288768,73,0.38372889161109924,0.21015625,0.9517017006874084,-13.34454836845398,0.0003,0.02363062,114.32803173065186,0.2,52.91513442993164,700,-0.045976360503118485
205.81598899512534,84.8,3943,142,290816,73,0.3837016522884369,0.2060546875,0.9511772990226746,-13.347503805160523,0.0003,0.024610542,101.73685455322266,0.2,42.80662536621094,705,-0.04480394419515506
202.8787528319886,83.71,3939,143,292864,74,0.38383999466896057,0.228515625,0.9568349123001099,-13.349534845352172,0.0003,0.026438065,86.39679718017578,0.2,40.7138671875,710,-0.047756347339600325
203.93967608004394,84.16,3941,144,294912,74,0.38394895195961,0.26513671875,0.9671633839607239,-13.361851286888122,0.0003,0.028390825,68.09251842498779,0.2,32.002288818359375,715,-0.047863248246721925
202.1908661358718,83.71,3937,145,296960,75,0.3840573728084564,0.21904296875,0.9513040781021118,-13.368930888175964,0.0003,0.024733316,95.99548301696777,0.2,46.99812316894531,720,-0.04604271773714572
202.6932396977327,83.85,3936,146,299008,75,0.3841027319431305,0.2720703125,0.9590511918067932,-13.37527825832367,0.0003,0.026558131,83.16815567016602,0.2,40.73187255859375,725,-0.04924638804513961
206.37258500111756,85.37,3933,147,301056,76,0.3841400742530823,0.22431640625,0.9524772763252258,-13.377503705024719,0.0003,0.025527,102.20910053253174,0.2,36.845542907714844,730,-0.04664588831365109
215.64965366496662,89.03,3930,148,303104,77,0.38409551978111267,0.22861328125,0.9474481344223022,-13.377362608909607,0.0003,0.024590354,114.8918243408203,0.2,53.38432312011719,735,-0.04929513453971594
216.99517268593797,89.34,3927,149,305152,77,0.384129136800766,0.2431640625,0.960681140422821,-13.377359008789062,0.0003,0.024197359,88.34647817611695,0.2,42.63127136230469,740,-0.047102904121857136
216.46043661972925,89.03,3923,150,307200,78,0.3839784264564514,0.2455078125,0.9549928903579712,-13.373155665397643,0.0003,0.027165234,98.00101280212402,0.2,39.70463562011719,745,-0.0459642311790958
209.05909134024375,86.55,3911,151,309248,79,0.3839118182659149,0.1798828125,0.9300252199172974,-13.36364014148712,0.0003,0.022046093,139.2106777191162,0.2,73.8246078491211,750,-0.040782992052845655
202.36256069381997,84.19,3907,152,311296,79,0.38396593928337097,0.2216796875,0.930608332157135,-13.363490557670593,0.0003,0.022996867,136.61319370269774,0.2,72.57147216796875,755,-0.04407987343147397
202.08727234765377,84.18,3903,153,313344,80,0.3839878737926483,0.277734375,0.9511640667915344,-13.3666428565979,0.0003,0.0315945,96.9388038635254,0.2,38.338592529296875,760,-0.05255666027078405
203.98082154118146,85.08,3890,154,315392,81,0.3839668035507202,0.164453125,0.923377513885498,-13.366162204742432,0.0003,0.01873159,145.54665546417237,0.2,71.63157653808594,765,-0.03837464351672679
204.10636464730914,84.89,3888,155,317440,81,0.3840160667896271,0.21181640625,0.9450645446777344,-13.366796398162842,0.0003,0.022906914,114.15173988342285,0.2,54.66809844970703,770,-0.045314009813591835
214.41312533332464,88.45,3887,156,319488,82,0.38401010632514954,0.22802734375,0.9554169774055481,-13.36928768157959,0.0003,0.0272463,106.27073917388915,0.2,54.464019775390625,775,-0.04853431486990303
214.9852649717938,89.12,3887,157,321536,82,0.3841494619846344,0.22412109375,0.9293463230133057,-13.373255634307862,0.0003,0.025994238,160.28674850463867,0.2,66.8197021484375,780,-0.04781141909770668
213.48909532360187,88.94,3887,158,323584,83,0.38424408435821533,0.21474609375,0.9545178413391113,-13.381955432891846,0.0003,0.026243089,95.38595962524414,0.2,35.22384262084961,785,-0.043749968253541736
211.77268709037295,89.03,3886,159,325632,83,0.384260892868042,0.1998046875,0.9426919221878052,-13.387006807327271,0.0003,0.0250114,113.42974300384522,0.2,41.63367462158203,790,-0.045056010986445474
215.56866956640678,90.68,3886,160,327680,84,0.38427603244781494,0.25263671875,0.9531959891319275,-13.388938879966735,0.0003,0.028340349,103.61298160552978,0.2,48.65715789794922,795,-0.048771767877042294
215.91410081079826,90.8,3886,161,329728,84,0.3844486176967621,0.24169921875,0.9493975639343262,-13.395333170890808,0.0003,0.025089722,94.68198146820069,0.2,46.54410934448242,800,-0.049304993357509375
215.6249584615378,90.35,3886,162,331776,85,0.38447609543800354,0.27529296875,0.9569820761680603,-13.404618263244629,0.0003,0.031407658,95.41312294006347,0.2,36.32457733154297,805,-0.052206646162085237
223.2968076985428,92.7,3886,163,333824,85,0.38447582721710205,0.19560546875,0.9421395659446716,-13.404664945602416,0.0003,0.022046499,136.72450466156005,0.2,59.425865173339844,810,-0.0445814153412357
220.7524882072742,91.3,3886,164,335872,86,0.38465753197669983,0.2134765625,0.9440114498138428,-13.411426758766174,0.0003,0.025469199,131.76800956726075,0.2,53.50478744506836,815,-0.0454145455150865
223.446159605583,91.84,3887,165,337920,86,0.38470637798309326,0.23037109375,0.9411208629608154,-13.42044801712036,0.0003,0.025500353,125.07834529876709,0.2,53.76945877075195,820,-0.04744058346841484
230.9197897459235,94.5,3886,166,339968,87,0.3846304714679718,0.2248046875,0.9494584798812866,-13.419481658935547,0.0003,0.024987273,105.38053588867187,0.2,55.88694381713867,825,-0.04619936454109848
224.91646647240913,92.57,3886,167,342016,87,0.38470467925071716,0.226171875,0.9418988823890686,-13.418353533744812,0.0003,0.026036743,150.52168197631835,0.2,82.62838745117188,830,-0.047795888409018515
225.25332692821428,92.8,3886,168,344064,88,0.38480862975120544,0.228515625,0.9333102703094482,-13.425975656509399,0.0003,0.0253657,156.10591621398925,0.2,70.42974853515625,835,-0.04727849049959332
221.76574818675306,91.98,3886,169,346112,89,0.38487136363983154,0.198828125,0.9325058460235596,-13.431399178504943,0.0003,0.023489662,157.3084913253784,0.2,64.02099609375,840,-0.04344955799169838
217.81615592866876,90.8,3886,170,348160,89,0.38490432500839233,0.28232421875,0.9582396149635315,-13.43599796295166,0.0003,0.030132651,107.93115425109863,0.2,57.9803466796875,845,-0.05166629333980381
226.93962733207405,94.02,3886,171,350208,90,0.38488471508026123,0.2271484375,0.9412096738815308,-13.436172723770142,0.0003,0.024992354,161.07250919342042,0.2,80.48565673828125,850,-0.0469798261183314
229.86543039130618,94.81,3885,172,352256,90,0.3847973644733429,0.2318359375,0.9409533739089966,-13.431368088722229,0.0003,0.025128894,151.59130897521973,0.2,65.01090240478516,855,-0.0483570022508502
228.13052967334156,94.17,3885,173,354304,91,0.38475993275642395,0.25400390625,0.9351199269294739,-13.426341032981872,0.0003,0.025232613,163.27208919525145,0.2,66.8629150390625,860,-0.047616829979233444
229.25051625836923,94.56,3885,174,356352,91,0.3846166431903839,0.232421875,0.9545208811759949,-13.420328283309937,0.0003,0.026250843,124.8009370803833,0.2,56.35762023925781,865,-0.04944589640945196
231.46025698715476,94.55,3885,175,358400,92,0.3845910131931305,0.2033203125,0.9340740442276001,-13.413541889190673,0.0003,0.023635648,148.44555625915527,0.2,65.81019592285156,870,-0.044591271958779544
224.0240178945315,92.05,3885,176,360448,92,0.3848448097705841,0.28837890625,0.9460122585296631,-13.419936728477477,0.0003,0.029914,125.67831687927246,0.2,56.97138595581055,875,-0.04894399859476835
222.66583085659454,91.85,3884,177,362496,93,0.38485100865364075,0.25888671875,0.9454845190048218,-13.431630659103394,0.0003,0.030262101,124.07481689453125,0.2,57.21600341796875,880,-0.05241927378810942
221.19085788577976,91.28,3884,178,364544,93,0.3849675953388214,0.25859375,0.9391114115715027,-13.43482449054718,0.0003,0.027934002,134.01727752685548,0.2,60.39434051513672,885,-0.050120988371782006
216.4518974854804,89.58,3883,179,366592,94,0.38495466113090515,0.2271484375,0.9464790225028992,-13.440452456474304,0.0003,0.027595319,124.43275146484375,0.2,65.43295288085938,890,-0.04779346224386245
221.75555271679605,91.36,3883,180,368640,94,0.3849099278450012,0.27919921875,0.9472224116325378,-13.436963653564453,0.0003,0.029896507,119.31104164123535,0.2,61.79194641113281,895,-0.05442897598259151
227.15866527543275,92.95,3883,181,370688,95,0.3850977122783661,0.2189453125,0.9365613460540771,-13.440583658218383,0.0003,0.02414355,151.60758724212647,0.2,65.97152709960938,900,-0.04327519767684862
235.62253629287014,96.11,3883,182,372736,95,0.38515740633010864,0.27958984375,0.9502092599868774,-13.452722787857056,0.0003,0.03241236,122.58634757995605,0.2,54.05051803588867,905,-0.051769465347751974
232.60629770365628,95.17,3883,183,374784,96,0.3852114975452423,0.24521484375,0.939974308013916,-13.455628252029419,0.0003,0.027016072,150.29099788665772,0.2,61.16436767578125,910,-0.04764772755443118
232.5442288570243,95.45,3883,184,376832,97,0.38531258702278137,0.22314453125,0.9207848906517029,-13.46184151172638,0.0003,0.024014313,221.50806732177733,0.2,95.93461608886719,915,-0.04670736834523268
236.54610464321732,96.74,3882,185,378880,97,0.38530904054641724,0.23603515625,0.9302065372467041,-13.465189266204835,0.0003,0.026667213,178.9476930618286,0.2,82.86386108398438,920,-0.04833123830612749
235.24836026987512,96.41,3876,186,380928,98,0.3854370415210724,0.1826171875,0.9279845952987671,-13.469145393371582,0.0003,0.022834195,175.5251495361328,0.2,85.31983947753906,925,-0.0404457769356668
240.77805910005932,97.73,3875,187,382976,98,0.38548967242240906,0.20205078125,0.9352288842201233,-13.47763032913208,0.0003,0.023724068,164.94134025573732,0.2,71.21590423583984,930,-0.0434684312203899
246.1999993766038,99.38,3875,188,385024,99,0.38562896847724915,0.23896484375,0.9304760694503784,-13.483189129829407,0.0003,0.024330113,174.11771621704102,0.2,74.58780670166016,935,-0.043856276338919996
250.96865378673613,100.64,3874,189,387072,99,0.3855348229408264,0.2125,0.9392118453979492,-13.486158084869384,0.0003,0.024770614,182.3851448059082,0.2,67.11663818359375,940,-0.044711960735730825
256.2272525727715,102.6,3874,190,389120,100,0.385483056306839,0.1849609375,0.9247492551803589,-13.479020285606385,0.0003,0.01918567,195.12665023803712,0.2,99.54021453857422,945,-0.043164929759223016
260.0678144740829,103.95,3874,191,391168,100,0.38543573021888733,0.21357421875,0.9453589916229248,-13.474293303489684,0.0003,0.023091065,167.70823001861572,0.2,62.48615264892578,950,-0.04723915773211047
266.9697879781137,106.31,3874,192,393216,101,0.38532260060310364,0.21962890625,0.9320756196975708,-13.47081754207611,0.0003,0.022631612,198.57891349792482,0.2,85.69092559814453,955,-0.04277486698701978
263.997734762828,105.56,3874,193,395264,102,0.3851221799850464,0.191796875,0.9239716529846191,-13.457388854026794,0.0003,0.021370936,195.7303779602051,0.2,86.59207916259766,960,-0.041934266383759675
266.68568508048253,106.35,3873,194,397312,102,0.385090172290802,0.18505859375,0.930507242679596,-13.448231029510499,0.0003,0.019244596,220.88226432800292,0.2,92.28742218017578,965,-0.038691675080917774
271.1450845428779,108.21,3872,195,399360,103,0.38520389795303345,0.23154296875,0.9227355718612671,-13.450723123550414,0.0003,0.024978492,201.95496978759766,0.2,91.15394592285156,970,-0.050214685034006834
260.57591993530036,104.72,3872,196,401408,103,0.38528767228126526,0.204296875,0.9249305129051208,-13.459702563285827,0.0003,0.021360138,216.82082443237306,0.2,116.35591888427734,975,-0.0420347347506322
251.38981265068296,101.9,3865,197,403456,104,0.3853123188018799,0.2474609375,0.939098060131073,-13.463511896133422,0.0003,0.02778694,185.48872184753418,0.2,94.60094451904297,980,-0.04872611807659268
257.57923118883247,103.92,3861,198,405504,105,0.3853248357772827,0.20791015625,0.9264611005783081,-13.465037655830383,0.0003,0.022462815,208.25934410095215,0.2,91.8334732055664,985,-0.04473803677828982
254.92245590603216,103.06,3857,199,407552,105,0.38529717922210693,0.242578125,0.9400193095207214,-13.463825941085815,0.0003,0.026282832,170.55354671478273,0.2,75.90037536621094,990,-0.047935140872141346
244.23661384389962,99.37,3856,200,409600,106,0.38531628251075745,0.21962890625,0.9303891062736511,-13.461983489990235,0.0003,0.023237074,195.62017478942872,0.2,102.36827850341797,995,-0.0422787340299692
251.94077465005904,101.31,3855,201,411648,106,0.3854544460773468,0.2494140625,0.9213374853134155,-13.46845464706421,0.0003,0.026340794,244.00218544006347,0.2,108.83370971679688,1000,-0.048349114949814975
256.5567377749192,103.19,3855,202,413696,107,0.385410875082016,0.2333984375,0.9313554167747498,-13.472713136672974,0.0003,0.024538439,202.68378295898438,0.2,84.56471252441406,1005,-0.045998989255167544
259.9593749011033,104.46,3855,203,415744,107,0.38526517152786255,0.19970703125,0.9136736989021301,-13.466216421127319,0.0003,0.021769635,232.4931911468506,0.2,116.452880859375,1010,-0.04435471158940345
264.4973386229269,106.2,3855,204,417792,108,0.3853189945220947,0.27861328125,0.9429221153259277,-13.458984017372131,0.0003,0.029606804,179.86803169250487,0.2,67.01677703857422,1015,-0.04601707988185808
267.3845071145281,107.56,3855,205,419840,108,0.385636568069458,0.270703125,0.9523900747299194,-13.473548412322998,0.0003,0.029019943,148.35241775512696,0.2,68.83506774902344,1020,-0.047535292513202876
263.60599539216213,106.48,3855,206,421888,109,0.38577309250831604,0.239453125,0.9329878091812134,-13.493101572990417,0.0003,0.028612915,185.38411178588868,0.2,74.51451873779297,1025,-0.04802273770328611
273.48990429341654,109.48,3855,207,423936,109,0.3858276903629303,0.240625,0.9378929138183594,-13.497157907485962,0.0003,0.02519565,199.26316604614257,0.2,105.61646270751953,1030,-0.04253904731012881
288.0748588733294,114.2,3856,208,425984,110,0.38590073585510254,0.21259765625,0.9194325804710388,-13.503289222717285,0.0003,0.023390811,228.11980705261232,0.2,104.3707275390625,1035,-0.04429815853945911
277.5159207191496,110.92,3856,209,428032,110,0.3859674334526062,0.242578125,0.9343985319137573,-13.508753108978272,0.0003,0.030253472,183.66331481933594,0.2,79.87955474853516,1040,-0.04127056800061837
286.1038501159026,113.56,3856,210,430080,111,0.386168509721756,0.22080078125,0.9179742932319641,-13.517558193206787,0.0003,0.024564672,222.5042018890381,0.2,84.30931854248047,1045,-0.04341330082388595
289.4061183787293,114.34,3856,211,432128,112,0.3862817585468292,0.23974609375,0.932702898979187,-13.53144974708557,0.0003,0.02540091,186.5270610809326,0.2,78.92638397216797,1050,-0.04596797050908208
294.8565483262968,116.18,3856,212,434176,112,0.3862191438674927,0.21318359375,0.9293304085731506,-13.533105850219727,0.0003,0.022336744,233.43892135620118,0.2,92.50366973876953,1055,-0.04129008478485048
290.6655494925272,115.11,3856,213,436224,113,0.38627859950065613,0.22744140625,0.9011783599853516,-13.530598187446595,0.0003,0.02278258,297.08842887878416,0.2,139.92198181152344,1060,-0.046123431751038876
284.95866118601634,112.84,3856,214,438272,113,0.38638070225715637,0.2458984375,0.9177888631820679,-13.537181162834168,0.0003,0.02455476,250.63832359313966,0.2,76.62972259521484,1065,-0.04700524678919464
279.32563557431547,111.06,3856,215,440320,114,0.38636600971221924,0.1978515625,0.9186680316925049,-13.541340565681457,0.0003,0.019231174,228.9615550994873,0.2,87.6927719116211,1070,-0.039344009733758865
271.69529970022194,108.85,3856,216,442368,114,0.3863597810268402,0.2658203125,0.9261114001274109,-13.537984228134155,0.0003,0.029210772,232.9782699584961,0.2,121.39148712158203,1075,-0.050593970553018154
265.46826307928654,106.87,3856,217,444416,115,0.3865319490432739,0.22685546875,0.91233229637146,-13.545073294639588,0.0003,0.023034362,254.99340896606446,0.2,104.04602813720703,1080,-0.041689363704062996
265.11535217675294,106.73,3857,218,446464,115,0.38658827543258667,0.2509765625,0.9356348514556885,-13.553048157691956,0.0003,0.02750181,215.59707984924316,0.2,129.6343231201172,1085,-0.050870898622088136
268.4913913653745,108.02,3857,219,448512,116,0.38669976592063904,0.235546875,0.9205422401428223,-13.558807301521302,0.0003,0.024520017,254.41563262939454,0.2,107.63114166259766,1090,-0.045843062456697226
265.4122447331764,106.66,3857,220,450560,116,0.3868088126182556,0.25712890625,0.9347469210624695,-13.567924904823304,0.0003,0.027617376,243.33693046569823,0.2,116.30252075195312,1095,-0.04713969054282643
275.83649382754624,110.17,3857,221,452608,117,0.3868379592895508,0.237109375,0.9202036261558533,-13.57490303516388,0.0003,0.024784572,257.7513126373291,0.2,114.23787689208984,1100,-0.0415213419822976
280.63010395203446,111.33,3857,222,454656,117,0.38685280084609985,0.26240234375,0.9393231868743896,-13.574744963645935,0.0003,0.02997388,183.08970985412597,0.2,73.12052917480469,1105,-0.04743873341940343
281.5988101451169,111.64,3857,223,456704,118,0.3870874345302582,0.302734375,0.9270763993263245,-13.58508050441742,0.0003,0.029509135,242.23163070678712,0.2,111.55341339111328,1110,-0.04864235604181886
283.63219417772655,112.07,3856,224,458752,118,0.38707736134529114,0.23515625,0.9305088520050049,-13.595053601264954,0.0003,0.026943635,218.13785362243652,0.2,102.2947769165039,1115,-0.045953693729825315
291.4782829304849,115.0,3856,225,460800,119,0.38712912797927856,0.2255859375,0.9189903140068054,-13.595071458816529,0.0003,0.024029966,272.8689250946045,0.2,119.90931701660156,1120,-0.04400648414157331
299.4774147365308,117.92,3856,226,462848,120,0.3871086835861206,0.26240234375,0.9183018803596497,-13.595666980743408,0.0003,0.028223656,262.38817901611327,0.2,113.75836181640625,1125,-0.047172877355478704
292.18199927374985,116.2,3857,227,464896,120,0.38735783100128174,0.26162109375,0.924156129360199,-13.603767895698548,0.0003,0.027110953,239.37103385925292,0.2,126.18026733398438,1130,-0.04623222842346877
291.66129639388697,116.45,3857,228,466944,121,0.38745352625846863,0.21337890625,0.9258458614349365,-13.618777132034301,0.0003,0.024558526,269.0177425384521,0.2,127.78910827636719,1135,-0.03947142441757023
287.55826176254055,115.24,3857,229,468992,121,0.3875470757484436,0.29169921875,0.9358325004577637,-13.623372006416322,0.0003,0.029275652,219.1284393310547,0.2,94.56414794921875,1140,-0.04961107615381479
289.3234945602547,116.22,3857,230,471040,122,0.38770201802253723,0.2345703125,0.9321935176849365,-13.63504662513733,0.0003,0.02469526,210.30969886779786,0.2,87.32359313964844,1145,-0.043986014160327616
287.23285727693235,115.56,3857,231,473088,122,0.38776275515556335,0.27216796875,0.9224607348442078,-13.641093301773072,0.0003,0.029536031,242.6409641265869,0.2,99.7979965209961,1150,-0.04732277316506952
289.90727153793944,116.54,3857,232,475136,123,0.3877907395362854,0.28515625,0.9365053772926331,-13.644131708145142,0.0003,0.02934735,220.38953857421876,0.2,94.62545013427734,1155,-0.05019156548660249
294.3521213794414,117.47,3857,233,477184,123,0.3878888189792633,0.26884765625,0.9313673377037048,-13.65149233341217,0.0003,0.03554533,231.85191116333007,0.2,87.97704315185547,1160,-0.04901449608150869
296.43022812152793,118.33,3857,234,479232,124,0.38814786076545715,0.24912109375,0.9371957182884216,-13.663729333877564,0.0003,0.029381827,228.24194526672363,0.2,96.636962890625,1165,-0.044451973680406806
305.0124637798941,121.61,3857,235,481280,124,0.38825640082359314,0.25,0.8967899680137634,-13.679878211021423,0.0003,0.026148206,306.3980346679688,0.2,154.5082550048828,1170,-0.04368048115866259
299.8817124404144,120.02,3858,236,483328,125,0.3882976472377777,0.1974609375,0.9072074890136719,-13.683025741577149,0.0003,0.022671424,318.5077533721924,0.2,123.07862854003906,1175,-0.039466219232417644
294.50803355309955,118.38,3857,237,485376,125,0.38856765627861023,0.24462890625,0.9174056053161621,-13.694814300537109,0.0003,0.03187085,252.80879173278808,0.2,118.28974151611328,1180,-0.044311213213950394
296.79329851705114,119.26,3858,238,487424,126,0.3887706696987152,0.2736328125,0.9417527914047241,-13.710896801948547,0.0003,0.030927934,212.9052043914795,0.2,104.49430847167969,1185,-0.048931612266460436
294.656918291495,117.97,3858,239,489472,126,0.3889014720916748,0.276171875,0.9209497570991516,-13.723750829696655,0.0003,0.031557355,244.13144073486328,0.2,94.92822265625,1190,-0.04881718053948134
287.7615582970432,115.43,3858,240,491520,127,0.3889099657535553,0.28525390625,0.9103400707244873,-13.73081111907959,0.0003,0.030753087,273.2808490753174,0.2,108.1713638305664,1195,-0.048577119247056544
287.5307059371212,115.41,3858,241,493568,127,0.388916939496994,0.34169921875,0.954267144203186,-13.732510900497436,0.0003,0.039371863,169.31361656188966,0.2,76.19673156738281,1200,-0.0533675228478387
296.8167560337104,118.15,3858,242,495616,128,0.3889968991279602,0.26318359375,0.8902740478515625,-13.734730458259582,0.0003,0.028202485,274.820178604126,0.2,135.6844940185547,1205,-0.046799896412994715
298.43287965967124,118.45,3859,243,497664,128,0.38900983333587646,0.36474609375,0.9659437537193298,-13.737470769882203,0.0003,0.045313857,127.43007678985596,0.2,62.5787239074707,1210,-0.05116015693638474
305.84385874004215,120.69,3859,244,499712,129,0.3890402019023895,0.28857421875,0.9191824197769165,-13.739111518859863,0.0003,0.033012256,216.746529006958,0.2,90.16885375976562,1215,-0.04837153027765453
304.42206055678133,120.66,3859,245,501760,130,0.38929620385169983,0.26796875,0.9280555248260498,-13.750903630256653,0.0003,0.030202173,238.29186248779297,0.2,130.046630859375,1220,-0.04652304425835609
310.92955658966366,122.42,3859,246,503808,130,0.38959628343582153,0.30166015625,0.9302757978439331,-13.770681643486023,0.0003,0.031415455,223.66937141418458,0.2,102.22903442382812,1225,-0.048313503991812466
309.1302686990677,121.42,3859,247,505856,131,0.3898301422595978,0.32158203125,0.921572744846344,-13.793084144592285,0.0003,0.035373326,265.45725708007814,0.2,118.68502807617188,1230,-0.04803231060504913
309.2776078182036,121.02,3859,248,507904,131,0.38998380303382874,0.2765625,0.9300229549407959,-13.808255767822265,0.0003,0.029479943,241.7809871673584,0.2,101.69574737548828,1235,-0.04533078037202358
310.69287957567815,121.33,3859,249,509952,132,0.39002519845962524,0.21630859375,0.8708291053771973,-13.814152264595032,0.0003,0.02432423,295.36668891906737,0.2,146.6402587890625,1240,-0.04147563853766769
302.2886809787662,118.89,3859,250,512000,132,0.39006859064102173,0.2970703125,0.9362338781356812,-13.818283605575562,0.0003,0.03462883,183.20891151428222,0.2,71.30668640136719,1245,-0.048040648153983054
306.9647946381959,120.44,3860,251,514048,133,0.39011678099632263,0.25244140625,0.9199503660202026,-13.81950364112854,0.0003,0.028363243,269.30370674133303,0.2,101.52923583984375,1250,-0.04490261496976018
309.325992942845,121.6,3860,252,516096,133,0.3901591897010803,0.3185546875,0.9208217263221741,-13.823967266082764,0.0003,0.035176657,227.85985984802247,0.2,100.22491455078125,1255,-0.04933172222226858
314.8471984089927,123.57,3860,253,518144,134,0.3903348743915558,0.24970703125,0.9181797504425049,-13.831204652786255,0.0003,0.027560588,262.5734745025635,0.2,123.86204528808594,1260,-0.043710852519143376
314.01213935125213,123.62,3860,254,520192,134,0.39035502076148987,0.308203125,0.9363688826560974,-13.840769147872924,0.0003,0.032866158,211.91666660308837,0.2,96.1424560546875,1265,-0.046854530705604705
320.3912197343077,125.63,3860,255,522240,135,0.3906310498714447,0.259375,0.9147204160690308,-13.849537348747253,0.0003,0.031626023,240.26146087646484,0.2,116.73550415039062,1270,-0.04580757401417941
322.920498519063,126.19,3860,256,524288,135,0.39056211709976196,0.24111328125,0.8854461908340454,-13.860369777679443,0.0003,0.026780818,280.7835014343262,0.2,117.03483581542969,1275,-0.0419283207913395
