time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,time/iterations,rollout/ep_len_mean,time/fps,train/std,train/clip_fraction,train/policy_gradient_loss,train/approx_kl,train/explained_variance,train/n_updates,train/clip_range,train/value_loss,train/entropy_loss,train/loss,train/learning_rate
888832,94,385.8288814087758,178,142.72,3848,0.4188990890979767,0.37587890625,-0.03941036859760061,0.047227412,0.923569917678833,2165,0.2,147.5544860839844,-15.873738884925842,72.31793212890625,0.0003
890880,95,387.2701505532961,179,143.09,3848,0.4191546142101288,0.367578125,-0.03452875625807792,0.04904831,0.9436437487602234,2170,0.2,153.62525367736816,-15.891596174240112,69.12154388427734,0.0003
892928,95,390.16012440332867,180,143.92,3849,0.41943445801734924,0.4033203125,-0.03734355898341164,0.047196835,0.8736001253128052,2175,0.2,117.0340085029602,-15.910340905189514,36.33342361450195,0.0003
894976,96,392.9388080100304,181,144.79,3849,0.4196576476097107,0.4158203125,-0.037345356121659276,0.051505625,0.9317333698272705,2180,0.2,87.10577707290649,-15.923244881629945,39.818328857421875,0.0003
897024,96,389.28645754163307,182,143.79,3850,0.41998544335365295,0.3181640625,-0.037526551308110355,0.032806817,0.8017176389694214,2185,0.2,240.12137756347656,-15.943907809257507,78.44163513183594,0.0003
899072,97,392.6416462518444,183,144.63,3850,0.4201588034629822,0.307421875,-0.04289049163926393,0.039206985,0.9515460133552551,2190,0.2,176.78833961486816,-15.962618041038514,49.07387161254883,0.0003
901120,97,396.2954380882609,184,145.5,3850,0.4202975332736969,0.31513671875,-0.03814918074058369,0.03889664,0.7681204676628113,2195,0.2,199.2223834991455,-15.97314944267273,81.2466812133789,0.0003
903168,98,397.5697635408897,185,145.69,3851,0.420349657535553,0.32080078125,-0.03696268199710175,0.035803013,0.9005597233772278,2200,0.2,235.08216400146483,-15.97986705303192,159.01156616210938,0.0003
905216,98,396.23338676568807,186,145.4,3851,0.42060035467147827,0.39677734375,-0.03890906251035631,0.056584686,0.9482939839363098,2205,0.2,126.99667863845825,-15.985751390457153,51.41742706298828,0.0003
907264,99,395.654134817599,187,145.18,3851,0.4207139313220978,0.30126953125,-0.036815552436746654,0.03411866,0.8383682370185852,2210,0.2,172.77340984344482,-16.0029700756073,66.12943267822266,0.0003
909312,99,394.3335831950819,188,144.56,3851,0.42087119817733765,0.34443359375,-0.037407064251601695,0.050238196,0.9044309258460999,2215,0.2,136.86151847839355,-16.009996080398558,52.99088668823242,0.0003
911360,100,398.61861214502636,189,145.86,3852,0.42085036635398865,0.2720703125,-0.034594367374666035,0.03372504,0.8010309338569641,2220,0.2,252.7817127227783,-16.01615266799927,137.11138916015625,0.0003
913408,100,397.7197319445596,190,145.68,3852,0.420960932970047,0.34833984375,-0.037999058584682645,0.044043772,0.926956832408905,2225,0.2,195.80054569244385,-16.01852693557739,80.22970581054688,0.0003
915456,101,392.34541856949494,191,144.09,3852,0.4209997355937958,0.28994140625,-0.036413062596693635,0.026985604,0.9009579420089722,2230,0.2,357.27319793701173,-16.023117113113404,190.4923095703125,0.0003
917504,102,396.619246139366,192,145.5,3852,0.4211151897907257,0.42646484375,-0.04254609637428075,0.094626665,0.9498370885848999,2235,0.2,65.93030004501342,-16.026488161087038,23.16583824157715,0.0003
919552,102,394.4837392382606,193,144.59,3852,0.4213939607143402,0.3759765625,-0.027501251455396412,0.033950925,0.8079125881195068,2240,0.2,303.81104545593263,-16.043511724472047,119.67073059082031,0.0003
921600,103,396.48097510800073,194,144.98,3852,0.4217208921909332,0.43720703125,-0.036684194102417675,0.08412589,0.9323263764381409,2245,0.2,84.97852439880371,-16.06018486022949,38.975467681884766,0.0003
923648,103,397.5054401984372,195,145.38,3849,0.42188841104507446,0.40498046875,-0.0375734880566597,0.043019563,0.9209667444229126,2250,0.2,162.7437973022461,-16.07859230041504,79.49168395996094,0.0003
925696,104,400.1531653176882,196,145.78,3849,0.42179375886917114,0.4140625,-0.03793012734968215,0.060597263,0.9499921798706055,2255,0.2,75.26764402389526,-16.080582094192504,34.82796859741211,0.0003
927744,104,394.6207200440317,197,143.79,3848,0.4223664700984955,0.41767578125,-0.03587061765720136,0.06946221,0.9065351486206055,2260,0.2,101.38292045593262,-16.096081972122192,43.443687438964844,0.0003
929792,105,401.63054694094126,198,145.84,3847,0.42271798849105835,0.41650390625,-0.03404560011113063,0.06604752,0.9493411183357239,2265,0.2,118.85247678756714,-16.130265045166016,46.050933837890625,0.0003
931840,105,401.2583800966656,199,145.5,3847,0.42303964495658875,0.30234375,-0.03673934615217149,0.031280566,0.8704304695129395,2270,0.2,143.77864112854004,-16.152149534225465,61.969520568847656,0.0003
933888,106,405.57216797227863,200,146.7,3846,0.42347198724746704,0.346875,-0.03497365339426324,0.042544354,0.9336139559745789,2275,0.2,141.69643154144288,-16.173710966110228,76.2546157836914,0.0003
935936,107,403.6780266449709,201,146.46,3846,0.423753023147583,0.33427734375,-0.03238071647938341,0.03698169,0.8375846147537231,2280,0.2,133.73021564483642,-16.20415644645691,55.176673889160156,0.0003
937984,107,401.26916809999767,202,145.7,3846,0.4239768981933594,0.256640625,-0.03463790949899703,0.023434019,0.8679025769233704,2285,0.2,257.9224723815918,-16.216745233535768,67.30169677734375,0.0003
940032,108,394.2469030250049,203,143.77,3846,0.4241572618484497,0.26474609375,-0.03594007588690147,0.029333366,0.9314464330673218,2290,0.2,254.79730072021485,-16.233934259414674,105.82028198242188,0.0003
942080,108,398.9461259018174,204,145.38,3846,0.4242299795150757,0.31123046875,-0.03529040552675724,0.028242897,0.8927240967750549,2295,0.2,336.19505805969237,-16.240094089508055,123.50335693359375,0.0003
944128,109,398.52561805949483,205,145.26,3846,0.4241890013217926,0.31689453125,-0.038474333751946685,0.032418128,0.9298063516616821,2300,0.2,189.9877788543701,-16.24370665550232,62.80046081542969,0.0003
946176,109,396.9912825674424,206,144.87,3846,0.424506276845932,0.3125,-0.038989248033612964,0.03439594,0.8990185856819153,2305,0.2,228.24477024078368,-16.251997423171996,104.18457794189453,0.0003
948224,110,395.1948977173104,207,144.38,3846,0.42454078793525696,0.30966796875,-0.043057357403449716,0.039839406,0.8670346140861511,2310,0.2,211.36385974884033,-16.26571207046509,83.84976959228516,0.0003
950272,110,393.2402021144831,208,143.49,3846,0.4245298206806183,0.21875,-0.03466705176979303,0.021732029,0.899242639541626,2315,0.2,365.3436851501465,-16.266018199920655,161.58399963378906,0.0003
952320,111,393.2698296771395,209,143.56,3846,0.42488551139831543,0.32255859375,-0.03771494859829545,0.037291378,0.9210635423660278,2320,0.2,164.892684841156,-16.277529382705687,70.36317443847656,0.0003
954368,111,399.7296496485246,210,145.3,3846,0.4251890480518341,0.4109375,-0.04162362084025517,0.05098744,0.9516338109970093,2325,0.2,94.25044107437134,-16.30285987854004,32.14653015136719,0.0003
956416,112,396.4130419945023,211,144.16,3846,0.42526620626449585,0.3236328125,-0.0396455354988575,0.04225415,0.9222843050956726,2330,0.2,198.7607723236084,-16.313572359085082,92.14018249511719,0.0003
958464,112,396.9284117980349,212,144.24,3847,0.42521676421165466,0.3216796875,-0.039683953020721675,0.04256355,0.8918997645378113,2335,0.2,160.3271333694458,-16.31738257408142,42.62701416015625,0.0003
960512,113,397.13524024544114,213,144.46,3847,0.4253730773925781,0.31357421875,-0.03796608813572675,0.04005824,0.9004032015800476,2340,0.2,135.54667015075682,-16.31747646331787,49.60205078125,0.0003
962560,113,393.22949250351115,214,143.35,3847,0.42556434869766235,0.34033203125,-0.03750531312543899,0.042208135,0.9247127175331116,2345,0.2,170.89876413345337,-16.329704761505127,64.82938385009766,0.0003
964608,114,392.12441025958253,215,143.24,3847,0.42578041553497314,0.29150390625,-0.03435040861368179,0.028463956,0.9269475340843201,2350,0.2,295.1043560028076,-16.343783235549928,105.0277328491211,0.0003
966656,114,390.9829605647819,216,143.13,3847,0.42586997151374817,0.25830078125,-0.04074803452240303,0.03181175,0.9051967859268188,2355,0.2,263.26300621032715,-16.355269718170167,106.16873931884766,0.0003
968704,115,390.0714726601023,217,143.16,3847,0.4261985719203949,0.290625,-0.03728758489014581,0.03716376,0.8999674320220947,2360,0.2,234.56501846313478,-16.369251585006715,86.11600494384766,0.0003
970752,116,391.7079623084963,218,143.99,3847,0.42628931999206543,0.2943359375,-0.03930670591071248,0.034298465,0.8399251103401184,2365,0.2,281.33240966796876,-16.381698894500733,135.76663208007812,0.0003
972800,116,392.07664278822784,219,144.52,3847,0.4263523817062378,0.32998046875,-0.04256589945871383,0.04359563,0.9262468218803406,2370,0.2,135.05045738220215,-16.388317918777467,62.60469055175781,0.0003
974848,117,391.25809668238486,220,144.1,3846,0.4265148341655731,0.35498046875,-0.041798929020296784,0.060286947,0.8079472184181213,2375,0.2,190.28907108306885,-16.39684352874756,63.67264175415039,0.0003
976896,117,395.8633608518356,221,145.64,3845,0.4268413484096527,0.373828125,-0.037078158697113395,0.047883034,0.9188534021377563,2380,0.2,119.99200706481933,-16.412759208679198,42.480079650878906,0.0003
978944,118,399.53231269564253,222,146.76,3844,0.42719462513923645,0.3587890625,-0.029735770844854414,0.039309178,0.9030573964118958,2385,0.2,168.9413049697876,-16.43615641593933,82.90524291992188,0.0003
980992,118,396.0883307037574,223,145.73,3839,0.42744043469429016,0.346875,-0.038713841827120635,0.04610887,0.8685594201087952,2390,0.2,240.8140048980713,-16.458177709579466,85.8623275756836,0.0003
983040,119,396.8386113324658,224,145.76,3838,0.42753463983535767,0.416015625,-0.04055656219134107,0.06758751,0.9606113433837891,2395,0.2,79.73832159042358,-16.465352010726928,27.300296783447266,0.0003
985088,120,392.3324855824501,225,144.32,3838,0.4278891980648041,0.36640625,-0.025639312830753623,0.034840204,0.8816734552383423,2400,0.2,262.63268814086916,-16.486391019821166,73.53236389160156,0.0003
987136,120,389.4734878320947,226,143.49,3839,0.4281756579875946,0.2642578125,-0.03886439432390034,0.031379983,0.9224489331245422,2405,0.2,195.02151889801024,-16.504663276672364,68.76223754882812,0.0003
989184,121,386.9378191504363,227,143.13,3839,0.42825964093208313,0.258984375,-0.03499141247011721,0.028394982,0.9358457326889038,2410,0.2,269.07129821777346,-16.517819452285767,74.08735656738281,0.0003
991232,121,382.96838043759453,228,142.05,3839,0.42849957942962646,0.2673828125,-0.03904899870976806,0.030042386,0.9030351042747498,2415,0.2,277.7637508392334,-16.52907791137695,98.5485610961914,0.0003
993280,122,384.3149722807419,229,142.49,3839,0.42883607745170593,0.43720703125,-0.04029373498633504,0.0737987,0.9572458863258362,2420,0.2,96.00373210906983,-16.54290289878845,44.43936538696289,0.0003
995328,122,384.3423267709893,230,142.53,3839,0.42916280031204224,0.39365234375,-0.034508179780095814,0.052908298,0.9176543951034546,2425,0.2,171.128737449646,-16.572184610366822,55.03779602050781,0.0003
997376,123,386.48128465157356,231,143.28,3840,0.429504930973053,0.398828125,-0.03674565341789275,0.068476506,0.9466651678085327,2430,0.2,69.27542943954468,-16.58829607963562,42.25580596923828,0.0003
999424,123,391.9713508761754,232,144.67,3840,0.42979326844215393,0.41513671875,-0.037182597967330366,0.050374288,0.724311113357544,2435,0.2,96.88885126113891,-16.612418603897094,23.92193603515625,0.0003
1001472,124,395.26496422240666,233,145.54,3840,0.43033626675605774,0.50185546875,-0.019405645807273685,0.111613326,0.963410496711731,2440,0.2,41.23167383670807,-16.642663526535035,10.537615776062012,0.0003
1003520,124,395.1290917039418,234,145.57,3841,0.43076637387275696,0.34521484375,-0.03179219977464527,0.03945663,0.864509105682373,2445,0.2,136.03386840820312,-16.671729564666748,59.100162506103516,0.0003
1005568,125,396.2389830772397,235,145.95,3841,0.43119239807128906,0.469921875,-0.030692291911691427,0.060969017,0.980084240436554,2450,0.2,59.27410545349121,-16.703495073318482,19.68399429321289,0.0003
1007616,125,394.7866106161244,236,145.5,3842,0.43168842792510986,0.37802734375,-0.03399215000681579,0.049608625,0.9165345430374146,2455,0.2,64.53824906349182,-16.73254199028015,12.343680381774902,0.0003
1009664,126,396.1879500285341,237,145.95,3842,0.4319407343864441,0.421875,-0.03709861630341038,0.04030504,0.8464345335960388,2460,0.2,131.7262077331543,-16.757277631759642,61.24296951293945,0.0003
1011712,126,393.0219405729242,238,145.05,3842,0.43201401829719543,0.3001953125,-0.04299803657922894,0.034950655,0.9338737726211548,2465,0.2,199.24471282958984,-16.769213485717774,66.39289093017578,0.0003
1013760,127,387.27379844915026,239,143.34,3842,0.43230414390563965,0.27158203125,-0.03969894025358371,0.027025733,0.9359152317047119,2470,0.2,229.74503688812257,-16.780201148986816,57.9102783203125,0.0003
1015808,127,385.862442115442,240,142.61,3842,0.4324902594089508,0.26005859375,-0.04271220194641501,0.030978149,0.8924715518951416,2475,0.2,356.41996307373046,-16.795464038848877,135.38302612304688,0.0003
1017856,128,389.82644415134354,241,143.49,3843,0.432731956243515,0.29033203125,-0.03847254307474941,0.035992786,0.8924721479415894,2480,0.2,203.57031211853027,-16.8096962928772,79.91682434082031,0.0003
1019904,128,389.2443728118258,242,143.27,3843,0.43303757905960083,0.3326171875,-0.03766896447632462,0.036535278,0.8981217741966248,2485,0.2,227.0428451538086,-16.829228019714357,90.98360443115234,0.0003
1021952,129,388.58372746512,243,143.13,3843,0.4330790042877197,0.3267578125,-0.03901013940339908,0.045569815,0.8902336955070496,2490,0.2,148.0696882247925,-16.840146112442017,52.815975189208984,0.0003
1024000,129,391.8685965210489,244,143.87,3844,0.4331999123096466,0.40009765625,-0.03847706420347095,0.07795702,0.8444151282310486,2495,0.2,82.19464063644409,-16.841382884979247,31.802127838134766,0.0003
1026048,130,394.35189067351894,245,144.53,3844,0.43345293402671814,0.478515625,-0.02765167613979429,0.057742458,0.9064721465110779,2500,0.2,112.48537120819091,-16.86031541824341,51.195701599121094,0.0003
1028096,131,395.6951945365886,246,144.82,3844,0.4335651993751526,0.3357421875,-0.030506931932177395,0.038766757,0.9262524247169495,2505,0.2,129.2784646987915,-16.868235063552856,50.226654052734375,0.0003
1030144,131,397.40286007695323,247,145.89,3845,0.43394988775253296,0.37646484375,-0.03638610887574032,0.05732958,0.8086479306221008,2510,0.2,90.17585477828979,-16.88463387489319,39.511390686035156,0.0003
1032192,132,399.1006987833883,248,146.37,3844,0.43442556262016296,0.42451171875,-0.029476682253880428,0.068139695,0.956175684928894,2515,0.2,56.9093415260315,-16.911321115493774,7.4951043128967285,0.0003
1034240,132,397.22107107703937,249,145.7,3843,0.43520888686180115,0.44384765625,-0.027949259523302315,0.06026698,0.9111250638961792,2520,0.2,112.50457019805908,-16.955911540985106,34.24905776977539,0.0003
1036288,133,399.109738590961,250,146.31,3844,0.43542900681495667,0.32392578125,-0.0346648236270994,0.053776246,0.933607816696167,2525,0.2,98.8957462310791,-16.989771366119385,43.74700164794922,0.0003
1038336,133,395.8457976393461,251,145.58,3844,0.43597424030303955,0.42265625,-0.03161989988293499,0.07205943,0.936130702495575,2530,0.2,59.49074811935425,-17.012666606903075,23.771018981933594,0.0003
1040384,134,396.48759474200745,252,145.85,3842,0.43641340732574463,0.444921875,-0.030361502431333065,0.0650904,0.9603914022445679,2535,0.2,51.2645161151886,-17.04708194732666,23.24494171142578,0.0003
1042432,134,398.9205732163726,253,146.91,3842,0.43684282898902893,0.42841796875,-0.030430483212694526,0.058306497,0.9144771695137024,2540,0.2,94.15737295150757,-17.07620759010315,32.966922760009766,0.0003
1044480,135,399.75646151505316,254,146.75,3841,0.43706437945365906,0.41923828125,-0.03163100709207356,0.05085196,0.9015686511993408,2545,0.2,119.07276878356933,-17.09607524871826,60.14759826660156,0.0003
1046528,135,397.8647170742551,255,146.17,3841,0.4375784695148468,0.4951171875,-0.030479900422506034,0.11313295,0.9525571465492249,2550,0.2,56.75623054504395,-17.113450145721437,14.727804183959961,0.0003
1048576,136,395.73876127326514,256,145.62,3841,0.43796485662460327,0.44755859375,-0.015475342923309654,0.030569166,0.9105252623558044,2555,0.2,226.65711517333983,-17.15231156349182,59.25740432739258,0.0003
1050624,136,393.66587027361226,257,144.82,3842,0.4381430447101593,0.33203125,-0.035449517343658955,0.03561011,0.8923438787460327,2560,0.2,185.93401498794555,-17.16685471534729,114.43574523925781,0.0003
1052672,137,389.05306460941,258,143.46,3842,0.4382942318916321,0.34130859375,-0.03362071271985769,0.033711255,0.9112833142280579,2565,0.2,175.29609298706055,-17.179598140716553,64.72457885742188,0.0003
1054720,138,385.2498278676178,259,142.28,3842,0.4383239150047302,0.262109375,-0.034042348933871834,0.024071269,0.9248802661895752,2570,0.2,296.7625785827637,-17.186801433563232,114.02008056640625,0.0003
1056768,138,378.72507959753125,260,140.46,3843,0.4383874535560608,0.21279296875,-0.036588424490764736,0.024842206,0.9213857054710388,2575,0.2,250.20851707458496,-17.1898344039917,77.05586242675781,0.0003
1058816,139,374.1878640897953,261,139.23,3842,0.43839144706726074,0.2998046875,-0.03911690708482638,0.027499108,0.9427979588508606,2580,0.2,227.44182968139648,-17.189304494857787,73.59193420410156,0.0003
1060864,139,378.82758209277307,262,140.49,3842,0.4386005401611328,0.34833984375,-0.043051212351565483,0.05008371,0.945235013961792,2585,0.2,132.72871227264403,-17.19690909385681,42.32033920288086,0.0003
1062912,140,382.5139252663012,263,141.74,3842,0.4389737844467163,0.4365234375,-0.026353840983938427,0.08398056,0.8011268973350525,2590,0.2,36.3159077167511,-17.2155282497406,11.05387020111084,0.0003
1064960,140,383.61066496075205,264,142.22,3842,0.4394696354866028,0.51240234375,-0.022649263218045234,0.06647766,0.7900562286376953,2595,0.2,126.31077079772949,-17.24135217666626,51.92655563354492,0.0003
1067008,141,386.0534759274737,265,143.03,3842,0.4398767352104187,0.3947265625,-0.028217989043332635,0.058497205,0.905056357383728,2600,0.2,138.0659605026245,-17.27658438682556,29.814197540283203,0.0003
1069056,141,392.26821600340037,266,145.09,3842,0.44021540880203247,0.3595703125,-0.035019896388985214,0.0355969,0.9052367806434631,2605,0.2,167.05819969177247,-17.298615312576295,56.03805923461914,0.0003
1071104,142,395.06954712734245,267,146.12,3843,0.4410378634929657,0.4505859375,-0.034521043265704064,0.09756252,0.950738251209259,2610,0.2,70.18373069763183,-17.337744998931885,16.499521255493164,0.0003
1073152,142,393.17147794145404,268,145.66,3843,0.441281259059906,0.42705078125,-0.026067558350041507,0.03787955,0.8821775913238525,2615,0.2,261.9713439941406,-17.37714467048645,90.58853149414062,0.0003
1075200,143,392.0260688589879,269,145.6,3843,0.44132810831069946,0.31630859375,-0.03478169742738828,0.029176977,0.9425902962684631,2620,0.2,170.46902618408203,-17.38232264518738,51.38356399536133,0.0003
1077248,143,388.1369348899139,270,144.63,3843,0.44169387221336365,0.3759765625,-0.030877649411559106,0.043450456,0.9377800822257996,2625,0.2,156.8261631011963,-17.393720054626463,52.24679946899414,0.0003
1079296,144,387.20043194315525,271,144.47,3844,0.44210055470466614,0.32802734375,-0.03366876923537347,0.03367208,0.8675625920295715,2630,0.2,136.54647064208984,-17.4233314037323,35.01345443725586,0.0003
1081344,144,387.59599930178695,272,144.61,3844,0.4423433244228363,0.254296875,-0.03264815472066403,0.026023937,0.9355798363685608,2635,0.2,182.68331146240234,-17.44363932609558,47.61521911621094,0.0003
1083392,145,387.0716276308703,273,144.46,3844,0.44246819615364075,0.3224609375,-0.03739806294906885,0.030969778,0.905738890171051,2640,0.2,184.23910827636718,-17.457852792739867,63.287105560302734,0.0003
1085440,145,383.44810835171864,274,143.27,3844,0.44245752692222595,0.2685546875,-0.03369958094554022,0.026590014,0.9223419427871704,2645,0.2,224.16376113891602,-17.460486888885498,59.47126007080078,0.0003
1087488,146,388.0716953280637,275,144.61,3844,0.44253861904144287,0.25419921875,-0.0320043278275989,0.027800428,0.9333828091621399,2650,0.2,213.20325756072998,-17.462102127075195,55.73015213012695,0.0003
1089536,146,388.36186255785475,276,144.61,3845,0.44276437163352966,0.48486328125,-0.03138542417436838,0.06561792,0.9574453234672546,2655,0.2,93.07843341827393,-17.470836925506593,30.54951286315918,0.0003
1091584,147,392.17718190432146,277,145.64,3845,0.4427332282066345,0.3396484375,-0.03415275923907757,0.04580354,0.7795200347900391,2660,0.2,156.99300451278685,-17.476362419128417,52.63630294799805,0.0003
1093632,148,390.8304676863014,278,144.85,3845,0.44262880086898804,0.401171875,-0.036214729235507545,0.07795654,0.9352248311042786,2665,0.2,63.55451698303223,-17.470113515853882,22.59095573425293,0.0003
1095680,148,390.64499166444074,279,144.51,3846,0.4432160258293152,0.38857421875,-0.027812142320908607,0.048087172,0.896911084651947,2670,0.2,153.352042388916,-17.48642268180847,53.16952896118164,0.0003
1097728,149,391.4147356866458,280,144.93,3846,0.4434710144996643,0.33896484375,-0.03597825705073774,0.028939528,0.9246031045913696,2675,0.2,156.96158847808837,-17.516448736190796,93.52691650390625,0.0003
